business_id,business_name,city_id,city_name,category_id,category_name,directory_path,directory_url,domain,homepage_url,best_contact_method,preferred_contact,existing_email,visible_emails,guessed_emails,phone_numbers,contact_pages,contact_forms,social_links,mx_hosts,notes
kamloops-waterproofing-foundation-repair-ChIJfc_UAzXTf1MRRr45nWeMDKI,ABCO Waterproofing & Sundecks,kamloops,Kamloops,waterproofing-foundation-repair,Waterproofing / Foundation Repair,/kamloops/waterproofing-foundation-repair/kamloops-waterproofing-foundation-repair-ChIJfc_UAzXTf1MRRr45nWeMDKI,https://okanagantradesdirectory.com/kamloops/waterproofing-foundation-repair/kamloops-waterproofing-foundation-repair-ChIJfc_UAzXTf1MRRr45nWeMDKI,abcosundecks.ca,http://abcosundecks.ca/,email,abcoduradeck@telus.net,,abcoduradeck@telus.net,,+1 250-554-2156 | 250-554-2156 | 250-819-4178 | 1-866-554-2156,https://www.abcosundecks.ca/contact-us,,,,http://abcosundecks.ca/contact: HTTP 404 | http://abcosundecks.ca/about: HTTP 404 | http://abcosundecks.ca/about-us: HTTP 404 | http://abcosundecks.ca/team: HTTP 404
kelowna-glass-glaziers-13361705124626536918,ABG amazing balcony glazing,kelowna,Kelowna,glass-glaziers,Glass / Glaziers,/kelowna/glass-glaziers/kelowna-glass-glaziers-13361705124626536918,https://okanagantradesdirectory.com/kelowna/glass-glaziers/kelowna-glass-glaziers-13361705124626536918,abgco.ca,http://abgco.ca/,email,chucri@abgco.ca,,chucri@abgco.ca,,+1 778-753-6399 | 604-726-4082,https://abgco.ca/contact-us.html,,,mail.abgco.ca,http://abgco.ca/contact: HTTP 404 | http://abgco.ca/contact-us: HTTP 404 | http://abgco.ca/about: HTTP 404 | http://abgco.ca/about-us: HTTP 404
kamloops-asbestos-hazmat-abatement-ChIJIxe9-QgtflMRNW_MLA9_Gx0,ABI Hazmat Corp,kamloops,Kamloops,asbestos-hazmat-abatement,Asbestos / Hazmat Abatement,/kamloops/asbestos-hazmat-abatement/kamloops-asbestos-hazmat-abatement-ChIJIxe9-QgtflMRNW_MLA9_Gx0,https://okanagantradesdirectory.com/kamloops/asbestos-hazmat-abatement/kamloops-asbestos-hazmat-abatement-ChIJIxe9-QgtflMRNW_MLA9_Gx0,abihazmat.com,http://www.abihazmat.com/,email,james@abihazmat.com,,james@abihazmat.com,,+1 250-315-5954 | 250-315-5954 | (778) 471-6007,https://www.abihazmat.com/about/ | https://www.abihazmat.com/contact/,,https://www.facebook.com/ABI-Hazmat-Corp-476257095792675/,abihazmat-com.mail.protection.outlook.com,http://www.abihazmat.com/contact-us: HTTP 404
kamloops-cabinet-makers-millwork-ChIJ_yBWeWYsflMRz6KY6m-Chc8,Ability Millwork,kamloops,Kamloops,cabinet-makers-millwork,Cabinet Makers / Millwork,/kamloops/cabinet-makers-millwork/kamloops-cabinet-makers-millwork-ChIJ_yBWeWYsflMRz6KY6m-Chc8,https://okanagantradesdirectory.com/kamloops/cabinet-makers-millwork/kamloops-cabinet-makers-millwork-ChIJ_yBWeWYsflMRz6KY6m-Chc8,abilitymillwork.ca,https://www.abilitymillwork.ca/,email,laurie@abilitymillwork.ca,,laurie@abilitymillwork.ca | info@abilitymillwork.ca,,+1 250-879-2999 | 250.879.2999,https://www.abilitymillwork.ca/about | https://www.abilitymillwork.ca/contact,,https://www.facebook.com/abilitymillwork/,abilitymillwork-ca.mail.protection.outlook.com,https://www.abilitymillwork.ca/contact-us: HTTP 404 | https://www.abilitymillwork.ca/about-us: HTTP 404 | https://www.abilitymillwork.ca/team: HTTP 404
kamloops-roofing-ChIJAQBErSIsflMRCPmXQfSDi0g,Able Roofing Contractors,kamloops,Kamloops,roofing,Roofing,/kamloops/roofing/kamloops-roofing-ChIJAQBErSIsflMRCPmXQfSDi0g,https://okanagantradesdirectory.com/kamloops/roofing/kamloops-roofing-ChIJAQBErSIsflMRCPmXQfSDi0g,ableroofing.ca,http://www.ableroofing.ca/,guessed_email,info@ableroofing.ca,,,info@ableroofing.ca | hello@ableroofing.ca | office@ableroofing.ca | admin@ableroofing.ca | contact@ableroofing.ca,+1 250-571-1988 | 250-571-1988 | 250 571-1988,https://ableroofing.ca/contact-us-2/,https://ableroofing.ca/contact-us-2/,,mail.ableroofing.ca,http://www.ableroofing.ca/about: HTTP 404 | http://www.ableroofing.ca/about-us: HTTP 404 | http://www.ableroofing.ca/team: HTTP 404
kelowna-gutters-eavestroughing-ChIJSeOeHLyNfVMRq9uIKfX2W98,Ably Clean Ltd.,kelowna,Kelowna,gutters-eavestroughing,Gutters / Eavestroughing,/kelowna/gutters-eavestroughing/kelowna-gutters-eavestroughing-ChIJSeOeHLyNfVMRq9uIKfX2W98,https://okanagantradesdirectory.com/kelowna/gutters-eavestroughing/kelowna-gutters-eavestroughing-ChIJSeOeHLyNfVMRq9uIKfX2W98,ablyclean.com,https://ablyclean.com/,email,info@ablyclean.com,,info@ablyclean.com,,(888) 909-2259,https://ablyclean.com/contact-us/,https://ablyclean.com/#gf_2 | https://ablyclean.com/contact-us/#gf_2,https://www.facebook.com/ablyclean | https://www.instagram.com/ablyclean/,alt1.aspmx.l.google.com | alt2.aspmx.l.google.com | alt3.aspmx.l.google.com | alt4.aspmx.l.google.com | aspmx.l.google.com,https://ablyclean.com/about: HTTP 404
kelowna-painters-ChIJCykJKjeKfVMRBukU_WcY7cU,About Face Interior Inc.,kelowna,Kelowna,painters,Painters,/kelowna/painters/kelowna-painters-ChIJCykJKjeKfVMRBukU_WcY7cU,https://okanagantradesdirectory.com/kelowna/painters/kelowna-painters-ChIJCykJKjeKfVMRBukU_WcY7cU,aboutfaceinterior.com,https://aboutfaceinterior.com/,email,aboutfaceinterior@gmail.com,,aboutfaceinterior@gmail.com,,+1 250-878-8693 | 250-878-8693,https://aboutfaceinterior.com/,https://aboutfaceinterior.com/,,mx1-hosting.jellyfish.systems | mx2-hosting.jellyfish.systems | mx3-hosting.jellyfish.systems,https://aboutfaceinterior.com/xmlrpc.php: HTTP 405 | https://aboutfaceinterior.com/feed/: Unsupported content type: application/rss+xml; charset=UTF-8 | https://aboutfaceinterior.com/comments/feed/: Unsupported content type: application/rss+xml; charset=UTF-8 | https://aboutfaceinterior.com/wp-includes/css/dist/block-library/style.min.css?ver=5.4.19: Unsupported content type: text/css | https://aboutfaceinterior.com/wp-content/themes/Divi/style.css?ver=4.4.4: Unsupported content type: text/css
kelowna-window-door-installers-ChIJ448nZgPzfVMREDgsp3DAyHk,ABP Building Elements,kelowna,Kelowna,window-door-installers,Window & Door Installers,/kelowna/window-door-installers/kelowna-window-door-installers-ChIJ448nZgPzfVMREDgsp3DAyHk,https://okanagantradesdirectory.com/kelowna/window-door-installers/kelowna-window-door-installers-ChIJ448nZgPzfVMREDgsp3DAyHk,abpbuildingelements.com,http://abpbuildingelements.com/,email,info@abpbuildingelements.com,,info@abpbuildingelements.com | %20info@abpbuildingelements.com,,+1 250-681-1727 | 250-681-1727,http://abpbuildingelements.com/about/ | http://abpbuildingelements.com/contact/,,,mx10.antispam.mailspamprotection.com | mx20.antispam.mailspamprotection.com | mx30.antispam.mailspamprotection.com,http://abpbuildingelements.com/contact-us: HTTP 404
west-kelowna-window-door-installers-ChIJSzjb_2D1fVMRMmltkz8ieo8,Absolute Windows & Doors,west-kelowna,West Kelowna,window-door-installers,Window & Door Installers,/west-kelowna/window-door-installers/west-kelowna-window-door-installers-ChIJSzjb_2D1fVMRMmltkz8ieo8,https://okanagantradesdirectory.com/west-kelowna/window-door-installers/west-kelowna-window-door-installers-ChIJSzjb_2D1fVMRMmltkz8ieo8,absolutewindowsandoors.ca,https://absolutewindowsandoors.ca/,email,filler@godaddy.com,,filler@godaddy.com,,+1 250-469-0670 | 250-801-5400,https://absolutewindowsandoors.ca/contact-us,,https://www.facebook.com/516776128185173,,https://absolutewindowsandoors.ca/contact: HTTP 404 | https://absolutewindowsandoors.ca/about: HTTP 404 | https://absolutewindowsandoors.ca/about-us: HTTP 404 | https://absolutewindowsandoors.ca/team: HTTP 404
penticton-concrete-contractors-13225418382540567256,Advanced Basement Solutions Inc.,penticton,Penticton,concrete-contractors,Concrete Contractors,/penticton/concrete-contractors/penticton-concrete-contractors-13225418382540567256,https://okanagantradesdirectory.com/penticton/concrete-contractors/penticton-concrete-contractors-13225418382540567256,absvancouver.ca,http://www.absvancouver.ca/,email,info@absvancouver.ca,,info@absvancouver.ca,,+1 604-961-2524 | 604-961-2524 | (604)961-2524 | (604)735-2524 | 604-735-2524,https://www.absvancouver.ca/contact-us.php,https://forms.yola.com/formservice/en/db665223d2d44a6db65abde2e6311585/8a4986cb33cc964e0133ddcc25e35108/8a4986c933dce68a0133ddccf4531a51/I19/,https://twitter.com/share,mx.absvancouver.ca.cust.b.hostedemail.com,http://www.absvancouver.ca/contact: HTTP 404 | http://www.absvancouver.ca/about: HTTP 404 | http://www.absvancouver.ca/about-us: HTTP 404
west-kelowna-cabinet-makers-millwork-1153156748374728455,Accent Custom Furniture Ltd,west-kelowna,West Kelowna,cabinet-makers-millwork,Cabinet Makers / Millwork,/west-kelowna/cabinet-makers-millwork/west-kelowna-cabinet-makers-millwork-1153156748374728455,https://okanagantradesdirectory.com/west-kelowna/cabinet-makers-millwork/west-kelowna-cabinet-makers-millwork-1153156748374728455,accentcustomfurniture.com,http://accentcustomfurniture.com/,email,accent@shaw.ca,,accent@shaw.ca,,+1 250-769-2211 | 250-769-2211,https://accentcustomfurniture.com/about-us | https://accentcustomfurniture.com/contact-us | https://accentcustomfurniture.com/about-us-1,,,,
west-kelowna-general-contractors-1324361594542419021,Accent Homes,west-kelowna,West Kelowna,general-contractors,General Contractors,/west-kelowna/general-contractors/west-kelowna-general-contractors-1324361594542419021,https://okanagantradesdirectory.com/west-kelowna/general-contractors/west-kelowna-general-contractors-1324361594542419021,accenthomes.ca,http://accenthomes.ca/,email,loudoundevelopment@gmail.com,,loudoundevelopment@gmail.com,,+1 250-979-8882 | 250-979-8882 | +1 250 979 8882,http://www.accenthomes.ca/contact,,,mailstore1.secureserver.net | smtp.secureserver.net,http://accenthomes.ca/contact-us: HTTP 404 | http://accenthomes.ca/about: HTTP 404 | http://accenthomes.ca/about-us: HTTP 404 | http://accenthomes.ca/team: HTTP 404
west-kelowna-landscapers-13692904214600578156,Kelowna Curbing - accent Kurb appeal,west-kelowna,West Kelowna,landscapers,Landscapers,/west-kelowna/landscapers/west-kelowna-landscapers-13692904214600578156,https://okanagantradesdirectory.com/west-kelowna/landscapers/west-kelowna-landscapers-13692904214600578156,accentkurbappeal.com,http://www.accentkurbappeal.com/,guessed_email,info@accentkurbappeal.com,,,info@accentkurbappeal.com | hello@accentkurbappeal.com | office@accentkurbappeal.com | admin@accentkurbappeal.com | contact@accentkurbappeal.com,+1 250-317-8018 | 250-317-8018,https://accentcurbappeal.com/,,,alt1.aspmx.l.google.com | alt2.aspmx.l.google.com | alt3.aspmx.l.google.com | alt4.aspmx.l.google.com | aspmx.l.google.com,No visible email or contact form found
kelowna-handyman-services-ChIJY8yz7yfzfVMRT32avt5uKT4,Accent Renovations - Residential & Commercial Contractor,kelowna,Kelowna,handyman-services,Handyman Services,/kelowna/handyman-services/kelowna-handyman-services-ChIJY8yz7yfzfVMRT32avt5uKT4,https://okanagantradesdirectory.com/kelowna/handyman-services/kelowna-handyman-services-ChIJY8yz7yfzfVMRT32avt5uKT4,accentrenovations.ca,https://accentrenovations.ca/,guessed_email,info@accentrenovations.ca,,,info@accentrenovations.ca | hello@accentrenovations.ca | office@accentrenovations.ca | admin@accentrenovations.ca | contact@accentrenovations.ca,+1 250-869-7935 | 250 869 7935 | 250-869-7935,https://accentrenovations.ca/about/ | https://accentrenovations.ca/contact/,https://accentrenovations.ca/contact/,https://www.facebook.com/accentrenovations | https://twitter.com/accent_renos | https://www.linkedin.com/company/accent-renovations?trk=biz-companies-cym | https://www.instagram.com/accentrenovations/,alt1.aspmx.l.google.com | alt2.aspmx.l.google.com | alt3.aspmx.l.google.com | aspmx.l.google.com,https://accentrenovations.ca/contact-us: HTTP 404
kamloops-cabinet-makers-millwork-ChIJAcXn5woyflMRF1EYbK_Dwyo,Access Countertops Ltd,kamloops,Kamloops,cabinet-makers-millwork,Cabinet Makers / Millwork,/kamloops/cabinet-makers-millwork/kamloops-cabinet-makers-millwork-ChIJAcXn5woyflMRF1EYbK_Dwyo,https://okanagantradesdirectory.com/kamloops/cabinet-makers-millwork/kamloops-cabinet-makers-millwork-ChIJAcXn5woyflMRF1EYbK_Dwyo,accesscountertops.ca,https://www.accesscountertops.ca/,email,sales@accesscountertops.ca,,sales@accesscountertops.ca,,+1 778-471-4488 | 778-471-4488 | (778) 471-4488 | (778) 471-4498,https://accesscountertops.ca/about-us/ | https://accesscountertops.ca/contact-us/,https://accesscountertops.ca/,https://www.facebook.com/accesscountertops/ | https://www.instagram.com/accesscountertopsltd/ | https://www.tiktok.com/@accesscountertops,accesscountertops-ca.mail.protection.outlook.com,https://www.accesscountertops.ca/team: HTTP 404
kamloops-carpenters-framing-ChIJKVyy61wsflMRnOqc3VkPUvg,Access Picture Framing,kamloops,Kamloops,carpenters-framing,Carpenters / Framing,/kamloops/carpenters-framing/kamloops-carpenters-framing-ChIJKVyy61wsflMRnOqc3VkPUvg,https://okanagantradesdirectory.com/kamloops/carpenters-framing/kamloops-carpenters-framing-ChIJKVyy61wsflMRnOqc3VkPUvg,accesspictureframing.com,http://www.accesspictureframing.com/,guessed_email,info@accesspictureframing.com,,,info@accesspictureframing.com | hello@accesspictureframing.com | office@accesspictureframing.com | admin@accesspictureframing.com | contact@accesspictureframing.com,+1 250-851-3638,,,,contact.accesspictureframing.com,fetch failed
kelowna-general-contractors-ChIJyYphAbnyfVMRFEb_ypu2ZoM,Accu-Sweep Services Ltd,kelowna,Kelowna,general-contractors,General Contractors,/kelowna/general-contractors/kelowna-general-contractors-ChIJyYphAbnyfVMRFEb_ypu2ZoM,https://okanagantradesdirectory.com/kelowna/general-contractors/kelowna-general-contractors-ChIJyYphAbnyfVMRFEb_ypu2ZoM,accu-sweep.ca,https://www.accu-sweep.ca/,email,info@accu-sweep.ca,,info@accu-sweep.ca,,+1 250-765-1001 | +1 250 765-1001 | (250) 765 1001,https://www.accu-sweep.ca/contact/,,,accusweep-ca01b.mail.protection.outlook.com,https://www.accu-sweep.ca/contact-us: HTTP 404 | https://www.accu-sweep.ca/about: HTTP 404 | https://www.accu-sweep.ca/about-us: HTTP 404
kamloops-welding-metal-fabrication-ChIJb2zi9GcsflMREWjU3o-QczA,Accusharp Sharpening and Industrial Supply,kamloops,Kamloops,welding-metal-fabrication,Welding / Metal Fabrication,/kamloops/welding-metal-fabrication/kamloops-welding-metal-fabrication-ChIJb2zi9GcsflMREWjU3o-QczA,https://okanagantradesdirectory.com/kamloops/welding-metal-fabrication/kamloops-welding-metal-fabrication-ChIJb2zi9GcsflMREWjU3o-QczA,accusharp.ca,http://www.accusharp.ca/,guessed_email,info@accusharp.ca,,,info@accusharp.ca | hello@accusharp.ca | office@accusharp.ca | admin@accusharp.ca | contact@accusharp.ca,+1 250-372-8360 | (250) 838-6474 | (250) 372-8360 | 250-372-8360,https://accusharp.ca/contact-2/ | http://accusharp.ca/about/,,https://www.facebook.com/Accusharpsharpeningservice,mail.accusharp.ca,http://www.accusharp.ca/contact-us: HTTP 404 | http://www.accusharp.ca/about-us: HTTP 404 | http://www.accusharp.ca/team: HTTP 404 | No visible email or contact form found
salmon-arm-hvac-contractors-ChIJIXGffJhDhFQR_baYiW4bI6M,Absolute Comfort Environment Heating & Cooling,salmon-arm,Salmon Arm,hvac-contractors,HVAC Contractors,/salmon-arm/hvac-contractors/salmon-arm-hvac-contractors-ChIJIXGffJhDhFQR_baYiW4bI6M,https://okanagantradesdirectory.com/salmon-arm/hvac-contractors/salmon-arm-hvac-contractors-ChIJIXGffJhDhFQR_baYiW4bI6M,aceheating-cooling.com,http://www.aceheating-cooling.com/,guessed_email,info@aceheating-cooling.com,,,info@aceheating-cooling.com | hello@aceheating-cooling.com | office@aceheating-cooling.com | admin@aceheating-cooling.com | contact@aceheating-cooling.com,+1 236-518-1599 | (236)-518-1599 | 236-518-1599,https://www.aceheating-cooling.com/about.html | https://www.aceheating-cooling.com/contact.html,,,alt1.aspmx.l.google.com | alt2.aspmx.l.google.com | alt3.aspmx.l.google.com | alt4.aspmx.l.google.com | aspmx.l.google.com,http://www.aceheating-cooling.com/contact-us: HTTP 404 | No visible email or contact form found
kelowna-plumbers-3341674430868701592,Ace Plumbing and Heating,kelowna,Kelowna,plumbers,Plumbers,/kelowna/plumbers/kelowna-plumbers-3341674430868701592,https://okanagantradesdirectory.com/kelowna/plumbers/kelowna-plumbers-3341674430868701592,acekelowna.ca,https://www.acekelowna.ca/,email,info@acekleowna.ca,,info@acekleowna.ca | info@acekelowna.ca,,+1 250-861-6696 | 250 861 6696 | 2508616696 | 2508616155 | 250-861-6696 | 1 250-861-6696 | 250-861-6155,https://www.acekelowna.ca/about-us | https://www.acekelowna.ca/about-us/terms-of-use | https://www.acekelowna.ca/about-us/privacy-policy | https://www.acekelowna.ca/about-us/site-map | https://www.acekelowna.ca/contact-us,,https://www.facebook.com/acekelowna,acekelowna-ca.mail.protection.outlook.com,
vernon-plumbers-5246837586283468624,Ace Mechanical,vernon,Vernon,plumbers,Plumbers,/vernon/plumbers/vernon-plumbers-5246837586283468624,https://okanagantradesdirectory.com/vernon/plumbers/vernon-plumbers-5246837586283468624,acemechanical.ca,https://www.acemechanical.ca/,email,alvin@acemechanical.ca,,alvin@acemechanical.ca,,+1 250-549-3849 | (250)-549-3849 | 250-549-3849 | 1-844-241-0051,https://www.acemechanical.ca/contact.html | https://www.acemechanical.ca/ace-mechanical%2c-plumbing---heating---about-us.html,https://www.acemechanical.ca/scripts/form-u54360.php,,mail.okanagan.net,https://www.acemechanical.ca/contact: HTTP 404 | https://www.acemechanical.ca/contact-us: HTTP 404 | https://www.acemechanical.ca/about: HTTP 404
salmon-arm-electricians-ChIJp2XieNWKflMRz1qcP8b2v8Y,Aerial Contractors Ltd,salmon-arm,Salmon Arm,electricians,Electricians,/salmon-arm/electricians/salmon-arm-electricians-ChIJp2XieNWKflMRz1qcP8b2v8Y,https://okanagantradesdirectory.com/salmon-arm/electricians/salmon-arm-electricians-ChIJp2XieNWKflMRz1qcP8b2v8Y,aclbc.ca,http://www.aclbc.ca/,guessed_email,info@aclbc.ca,,,info@aclbc.ca | hello@aclbc.ca | office@aclbc.ca | admin@aclbc.ca | contact@aclbc.ca,+1 250-804-5397,,,,mail.aclbc.ca,http://www.aclbc.ca/contact: HTTP 404 | http://www.aclbc.ca/contact-us: HTTP 404 | http://www.aclbc.ca/about: HTTP 404 | http://www.aclbc.ca/about-us: HTTP 404 | http://www.aclbc.ca/team: HTTP 404 | No visible email or contact form found
kelowna-cabinet-makers-millwork-1802843327269108848,AC Moulding & Millwork Ltd.,kelowna,Kelowna,cabinet-makers-millwork,Cabinet Makers / Millwork,/kelowna/cabinet-makers-millwork/kelowna-cabinet-makers-millwork-1802843327269108848,https://okanagantradesdirectory.com/kelowna/cabinet-makers-millwork/kelowna-cabinet-makers-millwork-1802843327269108848,acmouldingmillwork.com,https://acmouldingmillwork.com/,email,info@acmouldingmillwork.com,,info@acmouldingmillwork.com,,+1 250-469-2166 | 250-469-2166 | (250) 469-2166,https://www.acmouldingmillwork.com/contact/ | https://www.acmouldingmillwork.com/about/,https://www.acmouldingmillwork.com/ | https://www.acmouldingmillwork.com/contact/#gf_4,https://www.facebook.com/acmouldingmillwork/ | https://www.instagram.com/acmouldingmillwork/ | https://www.linkedin.com/company/ac-moulding-millwork-ltd,acmouldingmillwork-com.mail.protection.outlook.com,https://acmouldingmillwork.com/contact-us: HTTP 404 | https://acmouldingmillwork.com/about-us: HTTP 404
